Date,Grade,Region,Regional_Price,Seasonal_Impact,Temperature,Rainfall,Exchange_Rate,Inflation_Rate,Fuel_Price,Vietnam_Harvest_Flag,Is_Active_Region,National_Price
2022-07-01,white,kegalle,2399.75,1,28.654291,197.90001,360.8724,60.8,430,0,1,2553.2
2022-07-01,gr1,kurunegala,1845.75,1,29.814066,172.3,360.8724,60.8,430,0,1,1805.43
2022-07-01,gr1,matale,1871.25,1,27.862776,168.8,360.8724,60.8,430,0,1,1805.43
2022-07-01,white,matale,2938.5,1,27.862776,168.8,360.8724,60.8,430,0,1,2553.2
2022-07-01,gr1,matara,1790.0,1,27.694872,99.40001,360.8724,60.8,430,0,1,1805.43
2022-07-01,gr1,monaragala,1821.5,1,34.041485,155.5,360.8724,60.8,430,0,1,1805.43
2022-07-01,white,monaragala,2655.0,1,34.041485,155.5,360.8724,60.8,430,0,1,2553.2
2022-07-01,gr1,nuwaraeliya,1825.0,1,18.041243,334.1,360.8724,60.8,430,0,1,1805.43
2022-07-01,gr1,ratnapura,1823.25,1,28.860098,326.6,360.8724,60.8,430,0,1,1805.43
2022-08-01,gr1,badulla,1799.6,1,28.503775,145.40001,360.9983,64.3,430,0,1,1801.86
2022-08-01,white,badulla,2375.0,1,28.503775,145.40001,360.9983,64.3,430,0,1,2616.13
2022-08-01,gr1,colombo,1705.2,1,27.959484,314.3,360.9983,64.3,430,0,1,1801.86
2022-08-01,gr1,galle,1795.0,1,27.931614,264.2,360.9983,64.3,430,0,1,1801.86
2022-08-01,gr1,gampaha,1830.0,1,28.501127,278.7,360.9983,64.3,430,0,1,1801.86
2022-08-01,gr1,hambantota,1774.0,1,31.088516,61.3,360.9983,64.3,430,0,1,1801.86
2022-08-01,gr1,kalutara,1754.0,1,28.13671,304.30002,360.9983,64.3,430,0,1,1801.86
2022-08-01,gr1,kandy,1821.8,1,26.52429,206.7,360.9983,64.3,430,0,1,1801.86
2022-08-01,white,kandy,2496.4,1,26.52429,206.7,360.9983,64.3,430,0,1,2616.13
2022-08-01,gr1,kegalle,1816.4,1,28.018806,328.2,360.9983,64.3,430,0,1,1801.86
2022-08-01,white,kegalle,2458.25,1,28.018806,328.2,360.9983,64.3,430,0,1,2616.13
2022-08-01,gr1,kurunegala,1850.0,1,28.976969,219.1,360.9983,64.3,430,0,1,1801.86
2022-08-01,gr1,matale,1851.2,1,27.177292,261.4,360.9983,64.3,430,0,1,1801.86
2022-08-01,white,matale,2961.0,1,27.177292,261.4,360.9983,64.3,430,0,1,2616.13
2022-08-01,gr1,matara,1827.4,1,27.078743,130.1,360.9983,64.3,430,0,1,1801.86
2022-08-01,gr1,monaragala,1822.2,1,32.583416,134.5,360.9983,64.3,430,0,1,1801.86
2022-08-01,white,monaragala,2790.0,1,32.583416,134.5,360.9983,64.3,430,0,1,2616.13
2022-08-01,gr1,nuwaraeliya,1790.0,1,17.783178,381.5,360.9983,64.3,430,0,1,1801.86
2022-08-01,gr1,ratnapura,1789.2,1,28.324614,376.1,360.9983,64.3,430,0,1,1801.86
2022-09-01,gr1,badulla,1787.25,0,28.873665,130.5,362.3826,69.8,415,0,1,1767.02
2022-09-01,white,badulla,2516.25,0,28.873665,130.5,362.3826,69.8,415,0,1,2671.0
2022-09-01,gr1,colombo,1697.0,0,28.285667,178.4,362.3826,69.8,415,0,1,1767.02
2022-09-01,gr1,galle,1763.75,0,28.135,183.8,362.3826,69.8,415,0,1,1767.02
2022-09-01,gr1,gampaha,1792.5,0,28.906668,164.5,362.3826,69.8,415,0,1,1767.02
2022-09-01,gr1,hambantota,1785.5,0,31.115667,33.8,362.3826,69.8,415,0,1,1767.02
2022-09-01,gr1,kalutara,1675.0,0,28.404667,176.2,362.3826,69.8,415,0,1,1767.02
2022-09-01,gr1,kandy,1756.25,0,27.196333,84.2,362.3826,69.8,415,0,1,1767.02
2022-09-01,white,kandy,2635.25,0,27.196333,84.2,362.3826,69.8,415,0,1,2671.0
2022-09-01,gr1,kegalle,1737.25,0,28.656334,115.90001,362.3826,69.8,415,0,1,1767.02
2022-09-01,white,kegalle,2475.0,0,28.656334,115.90001,362.3826,69.8,415,0,1,2671.0
2022-09-01,gr1,kurunegala,1779.0,0,29.689333,81.0,362.3826,69.8,415,0,1,1767.02
2022-09-01,gr1,matale,1809.5,0,27.679333,103.2,362.3826,69.8,415,0,1,1767.02
2022-09-01,white,matale,2937.75,0,27.679333,103.2,362.3826,69.8,415,0,1,2671.0
2022-09-01,gr1,matara,1781.5,0,27.466,110.50001,362.3826,69.8,415,0,1,1767.02
2022-09-01,gr1,monaragala,1805.0,0,33.992664,47.3,362.3826,69.8,415,0,1,1767.02
2022-09-01,white,monaragala,2790.75,0,33.992664,47.3,362.3826,69.8,415,0,1,2671.0
2022-09-01,gr1,nuwaraeliya,1762.5,0,18.7435,158.6,362.3826,69.8,415,0,1,1767.02
2022-09-01,gr1,ratnapura,1806.25,0,28.759668,232.0,362.3826,69.8,415,0,1,1767.02
2022-10-01,gr1,badulla,1778.5,0,27.061838,304.3,363.1484,66.0,430,0,1,1808.95
2022-10-01,white,badulla,2641.75,0,27.061838,304.3,363.1484,66.0,430,0,1,2737.7
2022-10-01,gr1,colombo,1728.5,0,27.841743,431.3,363.1484,66.0,430,0,1,1808.95
2022-10-01,gr1,galle,1795.0,0,27.850967,368.6,363.1484,66.0,430,0,1,1808.95
2022-10-01,gr1,gampaha,1816.25,0,28.56887,422.2,363.1484,66.0,430,0,1,1808.95
2022-10-01,gr1,hambantota,1841.5,0,31.228838,105.1,363.1484,66.0,430,0,1,1808.95
2022-10-01,gr1,kalutara,1735.0,0,28.115742,428.7,363.1484,66.0,430,0,1,1808.95
2022-10-01,gr1,kandy,1822.25,0,26.36784,293.1,363.1484,66.0,430,0,1,1808.95
2022-10-01,white,kandy,2702.25,0,26.36784,293.1,363.1484,66.0,430,0,1,2737.7
2022-10-01,gr1,kegalle,1770.5,0,27.791388,499.09998,363.1484,66.0,430,0,1,1808.95
2022-10-01,white,kegalle,2558.25,0,27.791388,499.09998,363.1484,66.0,430,0,1,2737.7
2022-10-01,gr1,kurunegala,1879.25,0,28.764065,377.7,363.1484,66.0,430,0,1,1808.95
2022-10-01,gr1,matale,1863.5,0,27.062777,342.59998,363.1484,66.0,430,0,1,1808.95
2022-10-01,white,matale,2902.25,0,27.062777,342.59998,363.1484,66.0,430,0,1,2737.7
2022-10-01,gr1,matara,1836.0,0,27.440031,179.6,363.1484,66.0,430,0,1,1808.95
2022-10-01,gr1,monaragala,1836.5,0,31.456,309.1,363.1484,66.0,430,0,1,1808.95
2022-10-01,white,monaragala,2884.0,0,31.456,309.1,363.1484,66.0,430,0,1,2737.7
2022-10-01,gr1,nuwaraeliya,1782.5,0,18.326725,359.2,363.1484,66.0,430,0,1,1808.95
2022-10-01,gr1,ratnapura,1840.0,0,28.019775,517.2,363.1484,66.0,430,0,1,1808.95
2022-11-01,gr1,badulla,1816.8,1,25.490332,228.20001,363.394,61.0,420,0,1,1745.04
2022-11-01,white,badulla,2600.2,1,25.490332,228.20001,363.394,61.0,420,0,1,2702.04
2022-11-01,gr1,colombo,1687.8,1,28.719,231.3,363.394,61.0,420,0,1,1745.04
2022-11-01,gr1,galle,1601.0,1,28.668333,192.5,363.394,61.0,420,0,1,1745.04
2022-11-01,gr1,gampaha,1736.0,1,29.698334,245.0,363.394,61.0,420,0,1,1745.04
2022-11-01,gr1,hambantota,1763.4,1,30.024,215.1,363.394,61.0,420,0,1,1745.04
2022-11-01,gr1,kalutara,1726.0,1,28.942999,198.90001,363.394,61.0,420,0,1,1745.04
2022-11-01,gr1,kandy,1812.2,1,26.608,154.1,363.394,61.0,420,0,1,1745.04
2022-11-01,white,kandy,2648.6,1,26.608,154.1,363.394,61.0,420,0,1,2702.04
2022-11-01,gr1,kegalle,1723.0,1,28.748,265.3,363.394,61.0,420,0,1,1745.04
2022-11-01,white,kegalle,2435.0,1,28.748,265.3,363.394,61.0,420,0,1,2702.04
2022-11-01,gr1,kurunegala,1823.2,1,29.431,266.8,363.394,61.0,420,0,1,1745.04
2022-11-01,gr1,matale,1838.2,1,27.812666,244.9,363.394,61.0,420,0,1,1745.04
2022-11-01,white,matale,2980.8,1,27.812666,244.9,363.394,61.0,420,0,1,2702.04
2022-11-01,gr1,matara,1597.2,1,28.061,164.6,363.394,61.0,420,0,1,1745.04
2022-11-01,gr1,monaragala,1803.8,1,29.404333,258.2,363.394,61.0,420,0,1,1745.04
2022-11-01,white,monaragala,2845.6,1,29.404333,258.2,363.394,61.0,420,0,1,2702.04
2022-11-01,gr1,nuwaraeliya,1786.0,1,18.936832,140.8,363.394,61.0,420,0,1,1745.04
2022-11-01,gr1,ratnapura,1716.0,1,29.032999,269.6,363.394,61.0,420,0,1,1745.04
2022-12-01,gr1,badulla,1781.25,1,24.448935,234.8,363.1652,57.2,420,0,1,1640.54
2022-12-01,white,badulla,2612.0,1,24.448935,234.8,363.1652,57.2,420,0,1,2721.37
2022-12-01,gr1,colombo,1469.25,1,28.69013,195.90001,363.1652,57.2,420,0,1,1640.54
2022-12-01,gr1,galle,1531.25,1,28.178387,207.50002,363.1652,57.2,420,0,1,1640.54
2022-12-01,gr1,gampaha,1592.5,1,29.380161,164.79999,363.1652,57.2,420,0,1,1640.54
2022-12-01,gr1,hambantota,1758.25,1,29.314323,193.5,363.1652,57.2,420,0,1,1640.54
2022-12-01,gr1,kalutara,1450.0,1,28.79155,145.1,363.1652,57.2,420,0,1,1640.54
2022-12-01,gr1,kandy,1711.0,1,26.133968,190.5,363.1652,57.2,420,0,1,1640.54
2022-12-01,white,kandy,2641.75,1,26.133968,190.5,363.1652,57.2,420,0,1,2721.37
2022-12-01,gr1,kegalle,1508.0,1,28.160742,227.6,363.1652,57.2,420,0,1,1640.54
2022-12-01,white,kegalle,2555.333333333333,1,28.160742,227.6,363.1652,57.2,420,0,1,2721.37
2022-12-01,gr1,kurunegala,1550.0,1,28.456,222.7,363.1652,57.2,420,0,1,1640.54
2022-12-01,gr1,matale,1782.5,1,26.756325,216.5,363.1652,57.2,420,0,1,1640.54
2022-12-01,white,matale,2930.25,1,26.756325,216.5,363.1652,57.2,420,0,1,2721.37
2022-12-01,gr1,matara,1549.0,1,27.423903,187.7,363.1652,57.2,420,0,1,1640.54
2022-12-01,gr1,monaragala,1804.0,1,28.368902,208.20001,363.1652,57.2,420,0,1,1640.54
2022-12-01,white,monaragala,2867.5,1,28.368902,208.20001,363.1652,57.2,420,0,1,2721.37
2022-12-01,gr1,nuwaraeliya,1772.5,1,18.133177,153.7,363.1652,57.2,420,0,1,1640.54
2022-12-01,gr1,ratnapura,1708.0,1,28.656872,202.0,363.1652,57.2,420,0,1,1640.54
2023-01-01,gr1,badulla,1798.6,1,23.703773,201.0,362.4228,51.7,405,0,1,1678.93
2023-01-01,white,badulla,2594.6,1,23.703773,201.0,362.4228,51.7,405,0,1,2690.48
2023-01-01,gr1,colombo,1500.2,1,29.58529,89.0,362.4228,51.7,405,0,1,1678.93
2023-01-01,gr1,galle,1622.0,1,27.97516,127.1,362.4228,51.7,405,0,1,1678.93
2023-01-01,gr1,gampaha,1631.6,1,30.293064,116.5,362.4228,51.7,405,0,1,1678.93
2023-01-01,gr1,hambantota,1757.2,1,30.288517,78.9,362.4228,51.7,405,0,1,1678.93
2023-01-01,gr1,kalutara,1534.0,1,29.148,82.6,362.4228,51.7,405,0,1,1678.93
2023-01-01,gr1,kandy,1718.8,1,26.459774,44.4,362.4228,51.7,405,0,1,1678.93
2023-01-01,white,kandy,2811.4,1,26.459774,44.4,362.4228,51.7,405,0,1,2690.48
2023-01-01,gr1,kegalle,1635.2,1,29.012354,92.8,362.4228,51.7,405,0,1,1678.93
2023-01-01,white,kegalle,2379.2,1,29.012354,92.8,362.4228,51.7,405,0,1,2690.48
2023-01-01,gr1,kurunegala,1586.4,1,29.007614,70.4,362.4228,51.7,405,0,1,1678.93
2023-01-01,gr1,matale,1811.6,1,27.230516,61.5,362.4228,51.7,405,0,1,1678.93
2023-01-01,white,matale,2789.2,1,27.230516,61.5,362.4228,51.7,405,0,1,2690.48
2023-01-01,gr1,matara,1629.0,1,27.586807,72.1,362.4228,51.7,405,0,1,1678.93
2023-01-01,gr1,monaragala,1814.0,1,28.252773,89.6,362.4228,51.7,405,0,1,1678.93
2023-01-01,white,monaragala,2878.0,1,28.252773,89.6,362.4228,51.7,405,0,1,2690.48
2023-01-01,gr1,nuwaraeliya,1724.0,1,18.878338,72.200005,362.4228,51.7,405,0,1,1678.93
2023-01-01,gr1,ratnapura,1742.4,1,29.037518,134.5,362.4228,51.7,405,0,1,1678.93
2023-02-01,gr1,badulla,1798.6,1,24.653427,198.90001,361.9766,50.6,405,1,1,1678.93
2023-02-01,white,badulla,2594.6,1,24.653427,198.90001,361.9766,50.6,405,1,1,2690.48
2023-02-01,gr1,colombo,1500.2,1,29.815073,68.9,361.9766,50.6,405,1,1,1678.93
2023-02-01,gr1,galle,1622.0,1,29.160357,164.9,361.9766,50.6,405,1,1,1678.93
2023-02-01,gr1,gampaha,1631.6,1,31.233215,101.5,361.9766,50.6,405,1,1,1678.93
2023-02-01,gr1,hambantota,1757.2,1,30.85793,81.0,361.9766,50.6,405,1,1,1678.93
2023-02-01,gr1,kalutara,1534.0,1,29.2605,82.4,361.9766,50.6,405,1,1,1678.93
2023-02-01,gr1,kandy,1718.8,1,27.627287,46.9,361.9766,50.6,405,1,1,1678.93
2023-02-01,white,kandy,2811.4,1,27.627287,46.9,361.9766,50.6,405,1,1,2690.48
2023-02-01,gr1,kegalle,1635.2,1,30.394787,70.8,361.9766,50.6,405,1,1,1678.93
2023-02-01,white,kegalle,2379.2,1,30.394787,70.8,361.9766,50.6,405,1,1,2690.48
2023-02-01,gr1,kurunegala,1586.4,1,30.607786,86.3,361.9766,50.6,405,1,1,1678.93
2023-02-01,gr1,matale,1811.6,1,28.77493,85.0,361.9766,50.6,405,1,1,1678.93
2023-02-01,white,matale,2789.2,1,28.77493,85.0,361.9766,50.6,405,1,1,2690.48
2023-02-01,gr1,matara,1629.0,1,28.228857,95.9,361.9766,50.6,405,1,1,1678.93
2023-02-01,gr1,monaragala,1814.0,1,28.548857,134.20001,361.9766,50.6,405,1,1,1678.93
2023-02-01,white,monaragala,2878.0,1,28.548857,134.20001,361.9766,50.6,405,1,1,2690.48
2023-02-01,gr1,nuwaraeliya,1724.0,1,19.543142,86.8,361.9766,50.6,405,1,1,1678.93
2023-02-01,gr1,ratnapura,1742.4,1,29.698,162.20001,361.9766,50.6,405,1,1,1678.93
2023-03-01,gr1,badulla,1745.75,1,26.476355,118.3,329.4709,50.3,325,1,1,1668.46
2023-03-01,white,badulla,2574.75,1,26.476355,118.3,329.4709,50.3,325,1,1,2734.6
2023-03-01,gr1,colombo,1540.75,1,30.244968,137.0,329.4709,50.3,325,1,1,1668.46
2023-03-01,gr1,galle,1623.75,1,29.61871,140.3,329.4709,50.3,325,1,1,1668.46
2023-03-01,gr1,gampaha,1635.0,1,31.53016,179.0,329.4709,50.3,325,1,1,1668.46
2023-03-01,gr1,hambantota,1695.75,1,31.00626,88.899994,329.4709,50.3,325,1,1,1668.46
2023-03-01,gr1,kalutara,1577.5,1,30.094774,138.1,329.4709,50.3,325,1,1,1668.46
2023-03-01,gr1,kandy,1663.0,1,30.150097,49.6,329.4709,50.3,325,1,1,1668.46
2023-03-01,white,kandy,2898.5,1,30.150097,49.6,329.4709,50.3,325,1,1,2734.6
2023-03-01,gr1,kegalle,1691.25,1,32.08816,110.6,329.4709,50.3,325,1,1,1668.46
2023-03-01,white,kegalle,2500.0,1,32.08816,110.6,329.4709,50.3,325,1,1,2734.6
2023-03-01,gr1,kurunegala,1669.25,1,32.918903,116.4,329.4709,50.3,325,1,1,1668.46
2023-03-01,gr1,matale,1774.75,1,31.12084,84.700005,329.4709,50.3,325,1,1,1668.46
2023-03-01,white,matale,2869.75,1,31.12084,84.700005,329.4709,50.3,325,1,1,2734.6
2023-03-01,gr1,matara,1630.75,1,28.548098,111.6,329.4709,50.3,325,1,1,1668.46
2023-03-01,gr1,monaragala,1781.0,1,30.202774,128.9,329.4709,50.3,325,1,1,1668.46
2023-03-01,white,monaragala,2830.0,1,30.202774,128.9,329.4709,50.3,325,1,1,2734.6
2023-03-01,gr1,nuwaraeliya,1660.0,1,20.19124,90.9,329.4709,50.3,325,1,1,1668.46
2023-03-01,gr1,ratnapura,1670.0,1,31.224613,95.8,329.4709,50.3,325,1,1,1668.46
2023-04-01,gr1,badulla,1460.25,0,27.932,138.2,321.4244,35.3,310,1,1,1409.21
2023-04-01,white,badulla,2460.25,0,27.932,138.2,321.4244,35.3,310,1,1,2284.55
2023-04-01,gr1,colombo,1356.5,0,31.079,164.7,321.4244,35.3,310,1,1,1409.21
2023-04-01,gr1,galle,1393.75,0,30.054998,150.4,321.4244,35.3,310,1,1,1409.21
2023-04-01,gr1,gampaha,1432.5,0,31.81,208.4,321.4244,35.3,310,1,1,1409.21
2023-04-01,gr1,hambantota,1391.5,0,31.507334,105.5,321.4244,35.3,310,1,1,1409.21
2023-04-01,gr1,kalutara,1380.0,0,30.768,172.4,321.4244,35.3,310,1,1,1409.21
2023-04-01,gr1,kandy,1401.75,0,31.099667,145.1,321.4244,35.3,310,1,1,1409.21
2023-04-01,white,kandy,2017.25,0,31.099667,145.1,321.4244,35.3,310,1,1,2284.55
2023-04-01,gr1,kegalle,1412.25,0,32.62633,131.7,321.4244,35.3,310,1,1,1409.21
2023-04-01,white,kegalle,2025.0,0,32.62633,131.7,321.4244,35.3,310,1,1,2284.55
2023-04-01,gr1,kurunegala,1462.25,0,33.652664,176.7,321.4244,35.3,310,1,1,1409.21
2023-04-01,gr1,matale,1426.25,0,31.977667,209.2,321.4244,35.3,310,1,1,1409.21
2023-04-01,white,matale,2493.75,0,31.977667,209.2,321.4244,35.3,310,1,1,2284.55
2023-04-01,gr1,matara,1424.5,0,28.997667,108.2,321.4244,35.3,310,1,1,1409.21
2023-04-01,gr1,monaragala,1428.25,0,32.161,162.7,321.4244,35.3,310,1,1,1409.21
2023-04-01,white,monaragala,2426.5,0,32.161,162.7,321.4244,35.3,310,1,1,2284.55
2023-04-01,gr1,nuwaraeliya,1387.5,0,21.353498,141.7,321.4244,35.3,310,1,1,1409.21
2023-04-01,gr1,ratnapura,1371.75,0,32.329666,193.5,321.4244,35.3,310,1,1,1409.21
2023-05-01,gr1,badulla,1468.2,0,28.916677,103.0,310.1639,25.2,310,0,1,1414.43
2023-05-01,white,badulla,2199.8,0,28.916677,103.0,310.1639,25.2,310,0,1,2312.32
2023-05-01,gr1,colombo,1365.4,0,29.741743,221.4,310.1639,25.2,310,0,1,1414.43
2023-05-01,gr1,galle,1364.0,0,29.30903,205.9,310.1639,25.2,310,0,1,1414.43
2023-05-01,gr1,gampaha,1438.0,0,30.310806,210.8,310.1639,25.2,310,0,1,1414.43
2023-05-01,gr1,hambantota,1362.8,0,31.454645,67.6,310.1639,25.2,310,0,1,1414.43
2023-05-01,gr1,kalutara,1350.0,0,29.62542,234.2,310.1639,25.2,310,0,1,1414.43
2023-05-01,gr1,kandy,1440.6,0,28.825905,88.3,310.1639,25.2,310,0,1,1414.43
2023-05-01,white,kandy,2324.0,0,28.825905,88.3,310.1639,25.2,310,0,1,2312.32
2023-05-01,gr1,kegalle,1447.6,0,30.015581,170.7,310.1639,25.2,310,0,1,1414.43
2023-05-01,white,kegalle,2156.4,0,30.015581,170.7,310.1639,25.2,310,0,1,2312.32
2023-05-01,gr1,kurunegala,1463.4,0,30.925354,155.5,310.1639,25.2,310,0,1,1414.43
2023-05-01,gr1,matale,1442.2,0,29.346645,142.4,310.1639,25.2,310,0,1,1414.43
2023-05-01,white,matale,2562.6,0,29.346645,142.4,310.1639,25.2,310,0,1,2312.32
2023-05-01,gr1,matara,1382.8,0,28.810999,119.5,310.1639,25.2,310,0,1,1414.43
2023-05-01,gr1,monaragala,1432.4,0,32.588257,126.4,310.1639,25.2,310,0,1,1414.43
2023-05-01,white,monaragala,2318.8,0,32.588257,126.4,310.1639,25.2,310,0,1,2312.32
2023-05-01,gr1,nuwaraeliya,1449.2,0,20.533178,99.299995,310.1639,25.2,310,0,1,1414.43
2023-05-01,gr1,ratnapura,1395.4,0,29.75042,302.5,310.1639,25.2,310,0,1,1414.43
2023-06-01,gr1,badulla,1398.0,1,30.012,155.40001,301.2612,12.0,308,0,1,1332.7
2023-06-01,white,badulla,2034.5,1,30.012,155.40001,301.2612,12.0,308,0,1,2146.8
2023-06-01,gr1,colombo,1263.5,1,29.120667,378.30002,301.2612,12.0,308,0,1,1332.7
2023-06-01,gr1,galle,1273.75,1,28.883333,280.2,301.2612,12.0,308,0,1,1332.7
2023-06-01,gr1,gampaha,1363.3333333333333,1,29.579998,326.4,301.2612,12.0,308,0,1,1332.7
2023-06-01,gr1,hambantota,1300.0,1,32.52233,15.2,301.2612,12.0,308,0,1,1332.7
2023-06-01,gr1,kalutara,1216.25,1,29.084665,348.0,301.2612,12.0,308,0,1,1332.7
2023-06-01,gr1,kandy,1362.5,1,28.839666,73.5,301.2612,12.0,308,0,1,1332.7
2023-06-01,white,kandy,2276.5,1,28.839666,73.5,301.2612,12.0,308,0,1,2146.8
2023-06-01,gr1,kegalle,1358.0,1,29.306334,163.3,301.2612,12.0,308,0,1,1332.7
2023-06-01,white,kegalle,2104.0,1,29.306334,163.3,301.2612,12.0,308,0,1,2146.8
2023-06-01,gr1,kurunegala,1358.5,1,30.332666,102.4,301.2612,12.0,308,0,1,1332.7
2023-06-01,gr1,matale,1365.75,1,28.861,81.6,301.2612,12.0,308,0,1,1332.7
2023-06-01,white,matale,2255.25,1,28.861,81.6,301.2612,12.0,308,0,1,2146.8
2023-06-01,gr1,matara,1301.0,1,28.419334,99.5,301.2612,12.0,308,0,1,1332.7
2023-06-01,gr1,monaragala,1408.5,1,36.141,40.4,301.2612,12.0,308,0,1,1332.7
2023-06-01,white,monaragala,2063.75,1,36.141,40.4,301.2612,12.0,308,0,1,2146.8
2023-06-01,gr1,nuwaraeliya,1389.0,1,19.350166,98.2,301.2612,12.0,308,0,1,1332.7
2023-06-01,gr1,ratnapura,1299.75,1,28.996334,388.5,301.2612,12.0,308,0,1,1332.7
2023-07-01,gr1,badulla,1453.6,1,30.219902,84.7,319.2903,6.3,306,0,1,1460.24
2023-07-01,white,badulla,2116.4,1,30.219902,84.7,319.2903,6.3,306,0,1,2238.64
2023-07-01,gr1,colombo,1360.6,1,28.76271,244.5,319.2903,6.3,306,0,1,1460.24
2023-07-01,gr1,galle,1397.0,1,28.80903,265.4,319.2903,6.3,306,0,1,1460.24
2023-07-01,gr1,gampaha,1472.0,1,29.301128,247.1,319.2903,6.3,306,0,1,1460.24
2023-07-01,gr1,hambantota,1426.4,1,31.703032,50.199997,319.2903,6.3,306,0,1,1460.24
2023-07-01,gr1,kalutara,1356.0,1,28.846386,216.6,319.2903,6.3,306,0,1,1460.24
2023-07-01,gr1,kandy,1483.2,1,27.713001,135.90001,319.2903,6.3,306,0,1,1460.24
2023-07-01,white,kandy,2412.6,1,27.713001,135.90001,319.2903,6.3,306,0,1,2238.64
2023-07-01,gr1,kegalle,1466.2,1,28.789774,241.59999,319.2903,6.3,306,0,1,1460.24
2023-07-01,white,kegalle,2154.0,1,28.789774,241.59999,319.2903,6.3,306,0,1,2238.64
2023-07-01,gr1,kurunegala,1446.8,1,29.76084,158.8,319.2903,6.3,306,0,1,1460.24
2023-07-01,gr1,matale,1552.8,1,28.062777,150.0,319.2903,6.3,306,0,1,1460.24
2023-07-01,white,matale,2329.2,1,28.062777,150.0,319.2903,6.3,306,0,1,2238.64
2023-07-01,gr1,matara,1469.4,1,27.915838,161.30002,319.2903,6.3,306,0,1,1460.24
2023-07-01,gr1,monaragala,1567.2,1,35.65761,56.2,319.2903,6.3,306,0,1,1460.24
2023-07-01,white,monaragala,2181.0,1,35.65761,56.2,319.2903,6.3,306,0,1,2238.64
2023-07-01,gr1,nuwaraeliya,1490.2,1,18.14608,210.3,319.2903,6.3,306,0,1,1460.24
2023-07-01,gr1,ratnapura,1502.0,1,29.011711,363.30002,319.2903,6.3,306,0,1,1460.24
2023-08-01,gr1,badulla,1917.0,1,31.592484,119.5,321.5764,4.0,341,0,1,1915.91
2023-08-01,white,badulla,2323.25,1,31.592484,119.5,321.5764,4.0,341,0,1,2480.15
2023-08-01,gr1,colombo,1781.75,1,29.04497,170.0,321.5764,4.0,341,0,1,1915.91
2023-08-01,gr1,galle,1897.5,1,29.155806,210.3,321.5764,4.0,341,0,1,1915.91
2023-08-01,gr1,gampaha,1866.75,1,29.77855,138.2,321.5764,4.0,341,0,1,1915.91
2023-08-01,gr1,hambantota,1981.25,1,32.16271,31.100002,321.5764,4.0,341,0,1,1915.91
2023-08-01,gr1,kalutara,1802.5,1,29.267355,187.8,321.5764,4.0,341,0,1,1915.91
2023-08-01,gr1,kandy,1942.25,1,30.69042,33.7,321.5764,4.0,341,0,1,1915.91
2023-08-01,white,kandy,2641.75,1,30.69042,33.7,321.5764,4.0,341,0,1,2480.15
2023-08-01,gr1,kegalle,1899.5,1,30.938162,50.4,321.5764,4.0,341,0,1,1915.91
2023-08-01,white,kegalle,2370.75,1,30.938162,50.4,321.5764,4.0,341,0,1,2480.15
2023-08-01,gr1,kurunegala,1979.0,1,32.414066,40.2,321.5764,4.0,341,0,1,1915.91
2023-08-01,gr1,matale,1971.75,1,30.72568,53.9,321.5764,4.0,341,0,1,1915.91
2023-08-01,white,matale,2675.0,1,30.72568,53.9,321.5764,4.0,341,0,1,2480.15
2023-08-01,gr1,matara,1927.0,1,28.35455,125.1,321.5764,4.0,341,0,1,1915.91
2023-08-01,gr1,monaragala,1981.0,1,37.39632,28.1,321.5764,4.0,341,0,1,1915.91
2023-08-01,white,monaragala,2390.0,1,37.39632,28.1,321.5764,4.0,341,0,1,2480.15
2023-08-01,gr1,nuwaraeliya,1905.5,1,20.199305,102.0,321.5764,4.0,341,0,1,1915.91
2023-08-01,gr1,ratnapura,1970.0,1,30.010096,221.5,321.5764,4.0,341,0,1,1915.91
2023-09-01,gr1,badulla,1936.5,0,28.125332,213.0,322.7693,1.3,351,0,1,1925.25
2023-09-01,white,badulla,2333.0,0,28.125332,213.0,322.7693,1.3,351,0,1,2501.9
2023-09-01,gr1,colombo,1815.75,0,28.280668,561.5,322.7693,1.3,351,0,1,1925.25
2023-09-01,gr1,galle,1912.5,0,28.353333,623.4,322.7693,1.3,351,0,1,1925.25
2023-09-01,gr1,gampaha,1887.5,0,28.631666,553.10004,322.7693,1.3,351,0,1,1925.25
2023-09-01,gr1,hambantota,1965.25,0,29.607334,172.8,322.7693,1.3,351,0,1,1925.25
2023-09-01,gr1,kalutara,1852.5,0,28.488,573.0,322.7693,1.3,351,0,1,1925.25
2023-09-01,gr1,kandy,1947.0,0,27.736334,120.2,322.7693,1.3,351,0,1,1925.25
2023-09-01,white,kandy,2616.75,0,27.736334,120.2,322.7693,1.3,351,0,1,2501.9
2023-09-01,gr1,kegalle,1966.25,0,28.059666,329.30002,322.7693,1.3,351,0,1,1925.25
2023-09-01,white,kegalle,2520.5,0,28.059666,329.30002,322.7693,1.3,351,0,1,2501.9
2023-09-01,gr1,kurunegala,1916.5,0,28.949333,196.0,322.7693,1.3,351,0,1,1925.25
2023-09-01,gr1,matale,1969.0,0,27.764334,206.8,322.7693,1.3,351,0,1,1925.25
2023-09-01,white,matale,2656.75,0,27.764334,206.8,322.7693,1.3,351,0,1,2501.9
2023-09-01,gr1,matara,1938.25,0,28.116001,449.4,322.7693,1.3,351,0,1,1925.25
2023-09-01,gr1,monaragala,1988.0,0,32.327663,98.7,322.7693,1.3,351,0,1,1925.25
