Date,Grade,Region,Regional_Price,National_Price,Seasonal_Impact,Indonesia_Price_in_USD,Madagascar_Price_in_USD,Tanzania_Price_in_USD,Local_Production_Volume,Local_Export_Volume,Global_Production_Volume,Temperature,Rainfall,Exchange_Rate,Inflation_Rate,Fuel_Price,Market_Sentiment,Year,Month
2021-05-01,Clove,Kandy,1059.0,957.13,0,4.75,5.35,7.1,0.0,972.0,0.0,28.04,206.22,199.5847,4.5,111.0,Neutral,,
2021-05-01,Stem,Kandy,114.0,90.3,0,4.75,5.35,7.1,0.0,972.0,0.0,28.04,206.22,199.5847,4.5,111.0,Neutral,,
2021-05-01,Clove,Kegalle,983.33,957.13,0,4.75,5.35,7.1,0.0,972.0,0.0,28.04,206.22,199.5847,4.5,111.0,Neutral,,
2021-05-01,Stem,Kegalle,90.0,90.3,0,4.75,5.35,7.1,0.0,972.0,0.0,28.04,206.22,199.5847,4.5,111.0,Neutral,,
2021-05-01,Clove,Kurunegala,938.67,957.13,0,4.75,5.35,7.1,0.0,972.0,0.0,28.04,206.22,199.5847,4.5,111.0,Neutral,,
2021-05-01,Stem,Kurunegala,67.0,90.3,0,4.75,5.35,7.1,0.0,972.0,0.0,28.04,206.22,199.5847,4.5,111.0,Neutral,,
2021-05-01,Clove,Matale,1264.67,957.13,0,4.75,5.35,7.1,0.0,972.0,0.0,28.04,206.22,199.5847,4.5,111.0,Neutral,,
2021-05-01,Stem,Matale,104.92,90.3,0,4.75,5.35,7.1,0.0,972.0,0.0,28.04,206.22,199.5847,4.5,111.0,Neutral,,
2021-05-01,Clove,Matara,1081.67,957.13,0,4.75,5.35,7.1,0.0,972.0,0.0,28.04,206.22,199.5847,4.5,111.0,Neutral,,
2021-05-01,Stem,Matara,85.33,90.3,0,4.75,5.35,7.1,0.0,972.0,0.0,28.04,206.22,199.5847,4.5,111.0,Neutral,,
2021-05-01,Clove,Monaragala,883.33,957.13,0,4.75,5.35,7.1,0.0,972.0,0.0,28.04,206.22,199.5847,4.5,111.0,Neutral,,
2021-05-01,Clove,Nuwaraeliya,999.0,957.13,0,4.75,5.35,7.1,0.0,972.0,0.0,28.04,206.22,199.5847,4.5,111.0,Neutral,,
2021-05-01,Stem,Nuwaraeliya,104.0,90.3,0,4.75,5.35,7.1,0.0,972.0,0.0,28.04,206.22,199.5847,4.5,111.0,Neutral,,
2021-05-01,Clove,Ratnapura,977.33,957.13,0,4.75,5.35,7.1,0.0,972.0,0.0,28.04,206.22,199.5847,4.5,111.0,Neutral,,
2021-06-01,Clove,Badulla,1037.5,1273.15,0,4.9,5.5,7.4,0.0,389.0,3321.0,27.71,101.55,199.8161,5.2,111.0,Neutral,,
2021-06-01,Clove,Colombo,1260.0,1273.15,0,4.9,5.5,7.4,0.0,389.0,3321.0,27.71,101.55,199.8161,5.2,111.0,Neutral,,
2021-06-01,Clove,Galle,1212.5,1273.15,0,4.9,5.5,7.4,0.0,389.0,3321.0,27.71,101.55,199.8161,5.2,111.0,Neutral,,
2021-06-01,Clove,Gampaha,1310.0,1273.15,0,4.9,5.5,7.4,0.0,389.0,3321.0,27.71,101.55,199.8161,5.2,111.0,Neutral,,
2021-06-01,Stem,Gampaha,110.0,117.67,0,4.9,5.5,7.4,0.0,389.0,3321.0,27.71,101.55,199.8161,5.2,111.0,Neutral,,
2021-06-01,Clove,Hambantota,1467.0,1273.15,0,4.9,5.5,7.4,0.0,389.0,3321.0,27.71,101.55,199.8161,5.2,111.0,Neutral,,
2021-06-01,Clove,Kalutara,920.0,1273.15,0,4.9,5.5,7.4,0.0,389.0,3321.0,27.71,101.55,199.8161,5.2,111.0,Neutral,,
2021-06-01,Clove,Kandy,1412.0,1273.15,0,4.9,5.5,7.4,0.0,389.0,3321.0,27.71,101.55,199.8161,5.2,111.0,Neutral,,
2021-06-01,Stem,Kandy,128.5,117.67,0,4.9,5.5,7.4,0.0,389.0,3321.0,27.71,101.55,199.8161,5.2,111.0,Neutral,,
2021-06-01,Clove,Kegalle,1450.0,1273.15,0,4.9,5.5,7.4,0.0,389.0,3321.0,27.71,101.55,199.8161,5.2,111.0,Neutral,,
2021-06-01,Stem,Kegalle,115.0,117.67,0,4.9,5.5,7.4,0.0,389.0,3321.0,27.71,101.55,199.8161,5.2,111.0,Neutral,,
2021-06-01,Clove,Kurunegala,1119.33,1273.15,0,4.9,5.5,7.4,0.0,389.0,3321.0,27.71,101.55,199.8161,5.2,111.0,Neutral,,
2021-06-01,Stem,Kurunegala,70.17,117.67,0,4.9,5.5,7.4,0.0,389.0,3321.0,27.71,101.55,199.8161,5.2,111.0,Neutral,,
2021-06-01,Clove,Matale,1468.0,1273.15,0,4.9,5.5,7.4,0.0,389.0,3321.0,27.71,101.55,199.8161,5.2,111.0,Neutral,,
2021-06-01,Stem,Matale,112.5,117.67,0,4.9,5.5,7.4,0.0,389.0,3321.0,27.71,101.55,199.8161,5.2,111.0,Neutral,,
2021-06-01,Clove,Matara,1449.5,1273.15,0,4.9,5.5,7.4,0.0,389.0,3321.0,27.71,101.55,199.8161,5.2,111.0,Neutral,,
2021-06-01,Stem,Matara,109.0,117.67,0,4.9,5.5,7.4,0.0,389.0,3321.0,27.71,101.55,199.8161,5.2,111.0,Neutral,,
2021-06-01,Clove,Monaragala,1135.0,1273.15,0,4.9,5.5,7.4,0.0,389.0,3321.0,27.71,101.55,199.8161,5.2,111.0,Neutral,,
2021-06-01,Clove,Nuwaraeliya,1290.0,1273.15,0,4.9,5.5,7.4,0.0,389.0,3321.0,27.71,101.55,199.8161,5.2,111.0,Neutral,,
2021-06-01,Stem,Nuwaraeliya,131.0,117.67,0,4.9,5.5,7.4,0.0,389.0,3321.0,27.71,101.55,199.8161,5.2,111.0,Neutral,,
2021-06-01,Clove,Ratnapura,1324.5,1273.15,0,4.9,5.5,7.4,0.0,389.0,3321.0,27.71,101.55,199.8161,5.2,111.0,Neutral,,
2021-07-01,Clove,Badulla,981.33,1266.36,0,5.1,5.7,7.8,0.0,130.0,14357.0,27.55,122.53,199.9778,5.7,111.0,Neutral,,
2021-07-01,Clove,Colombo,1141.75,1266.36,0,5.1,5.7,7.8,0.0,130.0,14357.0,27.55,122.53,199.9778,5.7,111.0,Neutral,,
2021-07-01,Clove,Galle,1237.5,1266.36,0,5.1,5.7,7.8,0.0,130.0,14357.0,27.55,122.53,199.9778,5.7,111.0,Neutral,,
2021-07-01,Clove,Gampaha,1218.75,1266.36,0,5.1,5.7,7.8,0.0,130.0,14357.0,27.55,122.53,199.9778,5.7,111.0,Neutral,,
2021-07-01,Stem,Gampaha,92.75,110.27,0,5.1,5.7,7.8,0.0,130.0,14357.0,27.55,122.53,199.9778,5.7,111.0,Neutral,,
2021-07-01,Clove,Hambantota,1458.75,1266.36,0,5.1,5.7,7.8,0.0,130.0,14357.0,27.55,122.53,199.9778,5.7,111.0,Neutral,,
2021-07-01,Clove,Kalutara,958.75,1266.36,0,5.1,5.7,7.8,0.0,130.0,14357.0,27.55,122.53,199.9778,5.7,111.0,Neutral,,
2021-07-01,Clove,Kandy,1399.5,1266.36,0,5.1,5.7,7.8,0.0,130.0,14357.0,27.55,122.53,199.9778,5.7,111.0,Neutral,,
2021-07-01,Stem,Kandy,141.5,110.27,0,5.1,5.7,7.8,0.0,130.0,14357.0,27.55,122.53,199.9778,5.7,111.0,Neutral,,
2021-07-01,Clove,Kegalle,1337.5,1266.36,0,5.1,5.7,7.8,0.0,130.0,14357.0,27.55,122.53,199.9778,5.7,111.0,Neutral,,
2021-07-01,Stem,Kegalle,100.0,110.27,0,5.1,5.7,7.8,0.0,130.0,14357.0,27.55,122.53,199.9778,5.7,111.0,Neutral,,
2021-07-01,Clove,Kurunegala,1300.0,1266.36,0,5.1,5.7,7.8,0.0,130.0,14357.0,27.55,122.53,199.9778,5.7,111.0,Neutral,,
2021-07-01,Stem,Kurunegala,73.33,110.27,0,5.1,5.7,7.8,0.0,130.0,14357.0,27.55,122.53,199.9778,5.7,111.0,Neutral,,
2021-07-01,Clove,Matale,1430.0,1266.36,0,5.1,5.7,7.8,0.0,130.0,14357.0,27.55,122.53,199.9778,5.7,111.0,Neutral,,
2021-07-01,Stem,Matale,127.0,110.27,0,5.1,5.7,7.8,0.0,130.0,14357.0,27.55,122.53,199.9778,5.7,111.0,Neutral,,
2021-07-01,Clove,Matara,1447.5,1266.36,0,5.1,5.7,7.8,0.0,130.0,14357.0,27.55,122.53,199.9778,5.7,111.0,Neutral,,
2021-07-01,Stem,Matara,105.5,110.27,0,5.1,5.7,7.8,0.0,130.0,14357.0,27.55,122.53,199.9778,5.7,111.0,Neutral,,
2021-07-01,Clove,Monaragala,1050.0,1266.36,0,5.1,5.7,7.8,0.0,130.0,14357.0,27.55,122.53,199.9778,5.7,111.0,Neutral,,
2021-07-01,Clove,Nuwaraeliya,1356.67,1266.36,0,5.1,5.7,7.8,0.0,130.0,14357.0,27.55,122.53,199.9778,5.7,111.0,Neutral,,
2021-07-01,Stem,Nuwaraeliya,129.0,110.27,0,5.1,5.7,7.8,0.0,130.0,14357.0,27.55,122.53,199.9778,5.7,111.0,Neutral,,
2021-07-01,Clove,Ratnapura,1390.5,1266.36,0,5.1,5.7,7.8,0.0,130.0,14357.0,27.55,122.53,199.9778,5.7,111.0,Neutral,,
2021-08-01,Clove,Badulla,1098.33,1271.54,0,5.0,5.65,7.7,0.0,130.0,15453.0,27.3,105.46,200.4965,6.0,111.0,Neutral,,
2021-08-01,Clove,Colombo,1077.33,1271.54,0,5.0,5.65,7.7,0.0,130.0,15453.0,27.3,105.46,200.4965,6.0,111.0,Neutral,,
2021-08-01,Clove,Galle,1350.0,1271.54,0,5.0,5.65,7.7,0.0,130.0,15453.0,27.3,105.46,200.4965,6.0,111.0,Neutral,,
2021-08-01,Clove,Gampaha,1250.0,1271.54,0,5.0,5.65,7.7,0.0,130.0,15453.0,27.3,105.46,200.4965,6.0,111.0,Neutral,,
2021-08-01,Stem,Gampaha,98.33,113.9,0,5.0,5.65,7.7,0.0,130.0,15453.0,27.3,105.46,200.4965,6.0,111.0,Neutral,,
2021-08-01,Clove,Hambantota,1430.0,1271.54,0,5.0,5.65,7.7,0.0,130.0,15453.0,27.3,105.46,200.4965,6.0,111.0,Neutral,,
2021-08-01,Clove,Kalutara,996.67,1271.54,0,5.0,5.65,7.7,0.0,130.0,15453.0,27.3,105.46,200.4965,6.0,111.0,Neutral,,
2021-08-01,Clove,Kandy,1433.33,1271.54,0,5.0,5.65,7.7,0.0,130.0,15453.0,27.3,105.46,200.4965,6.0,111.0,Neutral,,
2021-08-01,Stem,Kandy,143.33,113.9,0,5.0,5.65,7.7,0.0,130.0,15453.0,27.3,105.46,200.4965,6.0,111.0,Neutral,,
2021-08-01,Clove,Kegalle,1333.33,1271.54,0,5.0,5.65,7.7,0.0,130.0,15453.0,27.3,105.46,200.4965,6.0,111.0,Neutral,,
2021-08-01,Stem,Kegalle,106.67,113.9,0,5.0,5.65,7.7,0.0,130.0,15453.0,27.3,105.46,200.4965,6.0,111.0,Neutral,,
2021-08-01,Clove,Kurunegala,1344.0,1271.54,0,5.0,5.65,7.7,0.0,130.0,15453.0,27.3,105.46,200.4965,6.0,111.0,Neutral,,
2021-08-01,Stem,Kurunegala,73.33,113.9,0,5.0,5.65,7.7,0.0,130.0,15453.0,27.3,105.46,200.4965,6.0,111.0,Neutral,,
2021-08-01,Clove,Matale,1401.67,1271.54,0,5.0,5.65,7.7,0.0,130.0,15453.0,27.3,105.46,200.4965,6.0,111.0,Neutral,,
2021-08-01,Stem,Matale,137.0,113.9,0,5.0,5.65,7.7,0.0,130.0,15453.0,27.3,105.46,200.4965,6.0,111.0,Neutral,,
2021-08-01,Clove,Matara,1451.0,1271.54,0,5.0,5.65,7.7,0.0,130.0,15453.0,27.3,105.46,200.4965,6.0,111.0,Neutral,,
2021-08-01,Stem,Matara,109.33,113.9,0,5.0,5.65,7.7,0.0,130.0,15453.0,27.3,105.46,200.4965,6.0,111.0,Neutral,,
2021-08-01,Clove,Monaragala,1016.67,1271.54,0,5.0,5.65,7.7,0.0,130.0,15453.0,27.3,105.46,200.4965,6.0,111.0,Neutral,,
2021-08-01,Clove,Nuwaraeliya,1347.5,1271.54,0,5.0,5.65,7.7,0.0,130.0,15453.0,27.3,105.46,200.4965,6.0,111.0,Neutral,,
2021-08-01,Stem,Nuwaraeliya,132.0,113.9,0,5.0,5.65,7.7,0.0,130.0,15453.0,27.3,105.46,200.4965,6.0,111.0,Neutral,,
2021-08-01,Clove,Ratnapura,1291.67,1271.54,0,5.0,5.65,7.7,0.0,130.0,15453.0,27.3,105.46,200.4965,6.0,111.0,Neutral,,
2021-09-01,Clove,Badulla,1078.33,1288.55,0,5.05,5.75,7.9,0.0,97.0,22716.0,27.48,147.68,201.9858,5.7,111.0,Neutral,,
2021-09-01,Clove,Colombo,1123.33,1288.55,0,5.05,5.75,7.9,0.0,97.0,22716.0,27.48,147.68,201.9858,5.7,111.0,Neutral,,
2021-09-01,Clove,Galle,1306.25,1288.55,0,5.05,5.75,7.9,0.0,97.0,22716.0,27.48,147.68,201.9858,5.7,111.0,Neutral,,
2021-09-01,Clove,Gampaha,1283.33,1288.55,0,5.05,5.75,7.9,0.0,97.0,22716.0,27.48,147.68,201.9858,5.7,111.0,Neutral,,
2021-09-01,Stem,Gampaha,96.67,120.27,0,5.05,5.75,7.9,0.0,97.0,22716.0,27.48,147.68,201.9858,5.7,111.0,Neutral,,
2021-09-01,Clove,Hambantota,1485.83,1288.55,0,5.05,5.75,7.9,0.0,97.0,22716.0,27.48,147.68,201.9858,5.7,111.0,Neutral,,
2021-09-01,Clove,Kalutara,1010.0,1288.55,0,5.05,5.75,7.9,0.0,97.0,22716.0,27.48,147.68,201.9858,5.7,111.0,Neutral,,
2021-09-01,Clove,Kandy,1440.83,1288.55,0,5.05,5.75,7.9,0.0,97.0,22716.0,27.48,147.68,201.9858,5.7,111.0,Neutral,,
2021-09-01,Stem,Kandy,151.0,120.27,0,5.05,5.75,7.9,0.0,97.0,22716.0,27.48,147.68,201.9858,5.7,111.0,Neutral,,
2021-09-01,Clove,Kegalle,1429.17,1288.55,0,5.05,5.75,7.9,0.0,97.0,22716.0,27.48,147.68,201.9858,5.7,111.0,Neutral,,
2021-09-01,Stem,Kegalle,137.08,120.27,0,5.05,5.75,7.9,0.0,97.0,22716.0,27.48,147.68,201.9858,5.7,111.0,Neutral,,
2021-09-01,Clove,Kurunegala,1326.25,1288.55,0,5.05,5.75,7.9,0.0,97.0,22716.0,27.48,147.68,201.9858,5.7,111.0,Neutral,,
2021-09-01,Stem,Kurunegala,71.67,120.27,0,5.05,5.75,7.9,0.0,97.0,22716.0,27.48,147.68,201.9858,5.7,111.0,Neutral,,
2021-09-01,Clove,Matale,1434.67,1288.55,0,5.05,5.75,7.9,0.0,97.0,22716.0,27.48,147.68,201.9858,5.7,111.0,Neutral,,
2021-09-01,Stem,Matale,142.33,120.27,0,5.05,5.75,7.9,0.0,97.0,22716.0,27.48,147.68,201.9858,5.7,111.0,Neutral,,
2021-09-01,Clove,Matara,1458.17,1288.55,0,5.05,5.75,7.9,0.0,97.0,22716.0,27.48,147.68,201.9858,5.7,111.0,Neutral,,
2021-09-01,Stem,Matara,110.67,120.27,0,5.05,5.75,7.9,0.0,97.0,22716.0,27.48,147.68,201.9858,5.7,111.0,Neutral,,
2021-09-01,Clove,Monaragala,1012.5,1288.55,0,5.05,5.75,7.9,0.0,97.0,22716.0,27.48,147.68,201.9858,5.7,111.0,Neutral,,
2021-09-01,Clove,Nuwaraeliya,1386.25,1288.55,0,5.05,5.75,7.9,0.0,97.0,22716.0,27.48,147.68,201.9858,5.7,111.0,Neutral,,
2021-09-01,Stem,Nuwaraeliya,130.25,120.27,0,5.05,5.75,7.9,0.0,97.0,22716.0,27.48,147.68,201.9858,5.7,111.0,Neutral,,
2021-09-01,Clove,Ratnapura,1320.83,1288.55,0,5.05,5.75,7.9,0.0,97.0,22716.0,27.48,147.68,201.9858,5.7,111.0,Neutral,,
2021-10-01,Clove,Badulla,1058.33,1305.55,0,5.15,5.85,8.1,0.0,97.0,34103.0,27.01,333.6,201.0899,7.6,111.0,Neutral,,
2021-10-01,Clove,Colombo,1169.33,1305.55,0,5.15,5.85,8.1,0.0,97.0,34103.0,27.01,333.6,201.0899,7.6,111.0,Neutral,,
2021-10-01,Clove,Galle,1262.5,1305.55,0,5.15,5.85,8.1,0.0,97.0,34103.0,27.01,333.6,201.0899,7.6,111.0,Neutral,,
2021-10-01,Clove,Gampaha,1316.67,1305.55,0,5.15,5.85,8.1,0.0,97.0,34103.0,27.01,333.6,201.0899,7.6,111.0,Neutral,,
2021-10-01,Stem,Gampaha,95.0,126.63,0,5.15,5.85,8.1,0.0,97.0,34103.0,27.01,333.6,201.0899,7.6,111.0,Neutral,,
2021-10-01,Clove,Hambantota,1541.67,1305.55,0,5.15,5.85,8.1,0.0,97.0,34103.0,27.01,333.6,201.0899,7.6,111.0,Neutral,,
2021-10-01,Clove,Kalutara,1023.33,1305.55,0,5.15,5.85,8.1,0.0,97.0,34103.0,27.01,333.6,201.0899,7.6,111.0,Neutral,,
2021-10-01,Clove,Kandy,1448.33,1305.55,0,5.15,5.85,8.1,0.0,97.0,34103.0,27.01,333.6,201.0899,7.6,111.0,Neutral,,
2021-10-01,Stem,Kandy,158.67,126.63,0,5.15,5.85,8.1,0.0,97.0,34103.0,27.01,333.6,201.0899,7.6,111.0,Neutral,,
2021-10-01,Clove,Kegalle,1525.0,1305.55,0,5.15,5.85,8.1,0.0,97.0,34103.0,27.01,333.6,201.0899,7.6,111.0,Neutral,,
2021-10-01,Stem,Kegalle,167.5,126.63,0,5.15,5.85,8.1,0.0,97.0,34103.0,27.01,333.6,201.0899,7.6,111.0,Neutral,,
2021-10-01,Clove,Kurunegala,1308.5,1305.55,0,5.15,5.85,8.1,0.0,97.0,34103.0,27.01,333.6,201.0899,7.6,111.0,Neutral,,
2021-10-01,Stem,Kurunegala,70.0,126.63,0,5.15,5.85,8.1,0.0,97.0,34103.0,27.01,333.6,201.0899,7.6,111.0,Neutral,,
2021-10-01,Clove,Matale,1467.67,1305.55,0,5.15,5.85,8.1,0.0,97.0,34103.0,27.01,333.6,201.0899,7.6,111.0,Neutral,,
2021-10-01,Stem,Matale,147.67,126.63,0,5.15,5.85,8.1,0.0,97.0,34103.0,27.01,333.6,201.0899,7.6,111.0,Neutral,,
2021-10-01,Clove,Matara,1465.33,1305.55,0,5.15,5.85,8.1,0.0,97.0,34103.0,27.01,333.6,201.0899,7.6,111.0,Neutral,,
2021-10-01,Stem,Matara,112.0,126.63,0,5.15,5.85,8.1,0.0,97.0,34103.0,27.01,333.6,201.0899,7.6,111.0,Neutral,,
2021-10-01,Clove,Monaragala,1008.33,1305.55,0,5.15,5.85,8.1,0.0,97.0,34103.0,27.01,333.6,201.0899,7.6,111.0,Neutral,,
2021-10-01,Clove,Nuwaraeliya,1425.0,1305.55,0,5.15,5.85,8.1,0.0,97.0,34103.0,27.01,333.6,201.0899,7.6,111.0,Neutral,,
2021-10-01,Stem,Nuwaraeliya,128.5,126.63,0,5.15,5.85,8.1,0.0,97.0,34103.0,27.01,333.6,201.0899,7.6,111.0,Neutral,,
2021-10-01,Clove,Ratnapura,1350.0,1305.55,0,5.15,5.85,8.1,0.0,97.0,34103.0,27.01,333.6,201.0899,7.6,111.0,Neutral,,
2021-11-01,Clove,Badulla,1131.25,1362.5,0,5.2,5.9,8.2,1430.5,65.0,28786.0,26.33,511.31,201.8582,9.9,111.0,Neutral,,
2021-11-01,Clove,Colombo,1257.5,1362.5,0,5.2,5.9,8.2,1430.5,65.0,28786.0,26.33,511.31,201.8582,9.9,111.0,Neutral,,
2021-11-01,Clove,Galle,1331.25,1362.5,0,5.2,5.9,8.2,1430.5,65.0,28786.0,26.33,511.31,201.8582,9.9,111.0,Neutral,,
2021-11-01,Clove,Gampaha,1410.0,1362.5,0,5.2,5.9,8.2,1430.5,65.0,28786.0,26.33,511.31,201.8582,9.9,111.0,Neutral,,
2021-11-01,Stem,Gampaha,106.25,132.08,0,5.2,5.9,8.2,1430.5,65.0,28786.0,26.33,511.31,201.8582,9.9,111.0,Neutral,,
2021-11-01,Clove,Hambantota,1500.0,1362.5,0,5.2,5.9,8.2,1430.5,65.0,28786.0,26.33,511.31,201.8582,9.9,111.0,Neutral,,
2021-11-01,Clove,Kalutara,1042.5,1362.5,0,5.2,5.9,8.2,1430.5,65.0,28786.0,26.33,511.31,201.8582,9.9,111.0,Neutral,,
2021-11-01,Clove,Kandy,1533.75,1362.5,0,5.2,5.9,8.2,1430.5,65.0,28786.0,26.33,511.31,201.8582,9.9,111.0,Neutral,,
2021-11-01,Stem,Kandy,158.0,132.08,0,5.2,5.9,8.2,1430.5,65.0,28786.0,26.33,511.31,201.8582,9.9,111.0,Neutral,,
2021-11-01,Clove,Kegalle,1527.0,1362.5,0,5.2,5.9,8.2,1430.5,65.0,28786.0,26.33,511.31,201.8582,9.9,111.0,Neutral,,
2021-11-01,Stem,Kegalle,152.5,132.08,0,5.2,5.9,8.2,1430.5,65.0,28786.0,26.33,511.31,201.8582,9.9,111.0,Neutral,,
2021-11-01,Clove,Kurunegala,1300.25,1362.5,0,5.2,5.9,8.2,1430.5,65.0,28786.0,26.33,511.31,201.8582,9.9,111.0,Neutral,,
2021-11-01,Stem,Kurunegala,79.25,132.08,0,5.2,5.9,8.2,1430.5,65.0,28786.0,26.33,511.31,201.8582,9.9,111.0,Neutral,,
2021-11-01,Clove,Matale,1565.0,1362.5,0,5.2,5.9,8.2,1430.5,65.0,28786.0,26.33,511.31,201.8582,9.9,111.0,Neutral,,
2021-11-01,Stem,Matale,171.25,132.08,0,5.2,5.9,8.2,1430.5,65.0,28786.0,26.33,511.31,201.8582,9.9,111.0,Neutral,,
2021-11-01,Clove,Matara,1480.25,1362.5,0,5.2,5.9,8.2,1430.5,65.0,28786.0,26.33,511.31,201.8582,9.9,111.0,Neutral,,
2021-11-01,Stem,Matara,112.25,132.08,0,5.2,5.9,8.2,1430.5,65.0,28786.0,26.33,511.31,201.8582,9.9,111.0,Neutral,,
2021-11-01,Clove,Monaragala,1112.5,1362.5,0,5.2,5.9,8.2,1430.5,65.0,28786.0,26.33,511.31,201.8582,9.9,111.0,Neutral,,
2021-11-01,Clove,Nuwaraeliya,1483.75,1362.5,0,5.2,5.9,8.2,1430.5,65.0,28786.0,26.33,511.31,201.8582,9.9,111.0,Neutral,,
2021-11-01,Stem,Nuwaraeliya,142.5,132.08,0,5.2,5.9,8.2,1430.5,65.0,28786.0,26.33,511.31,201.8582,9.9,111.0,Neutral,,
2021-11-01,Clove,Ratnapura,1400.0,1362.5,0,5.2,5.9,8.2,1430.5,65.0,28786.0,26.33,511.31,201.8582,9.9,111.0,Neutral,,
2021-12-01,Clove,Badulla,1209.0,1461.61,1,5.25,6.0,8.3,2574.9,65.0,17361.0,26.09,135.18,201.399,12.1,121.0,Neutral,,
2021-12-01,Clove,Colombo,1275.0,1461.61,1,5.25,6.0,8.3,2574.9,65.0,17361.0,26.09,135.18,201.399,12.1,121.0,Neutral,,
2021-12-01,Clove,Galle,1362.5,1461.61,1,5.25,6.0,8.3,2574.9,65.0,17361.0,26.09,135.18,201.399,12.1,121.0,Neutral,,
2021-12-01,Clove,Gampaha,1502.5,1461.61,1,5.25,6.0,8.3,2574.9,65.0,17361.0,26.09,135.18,201.399,12.1,121.0,Neutral,,
2021-12-01,Stem,Gampaha,112.5,145.0,1,5.25,6.0,8.3,2574.9,65.0,17361.0,26.09,135.18,201.399,12.1,121.0,Neutral,,
2021-12-01,Clove,Hambantota,1600.0,1461.61,1,5.25,6.0,8.3,2574.9,65.0,17361.0,26.09,135.18,201.399,12.1,121.0,Neutral,,
2021-12-01,Clove,Kalutara,1110.0,1461.61,1,5.25,6.0,8.3,2574.9,65.0,17361.0,26.09,135.18,201.399,12.1,121.0,Neutral,,
2021-12-01,Clove,Kandy,1640.5,1461.61,1,5.25,6.0,8.3,2574.9,65.0,17361.0,26.09,135.18,201.399,12.1,121.0,Neutral,,
2021-12-01,Stem,Kandy,159.75,145.0,1,5.25,6.0,8.3,2574.9,65.0,17361.0,26.09,135.18,201.399,12.1,121.0,Neutral,,
2021-12-01,Clove,Kegalle,1587.5,1461.61,1,5.25,6.0,8.3,2574.9,65.0,17361.0,26.09,135.18,201.399,12.1,121.0,Neutral,,
2021-12-01,Stem,Kegalle,195.0,145.0,1,5.25,6.0,8.3,2574.9,65.0,17361.0,26.09,135.18,201.399,12.1,121.0,Neutral,,
2021-12-01,Clove,Kurunegala,1512.25,1461.61,1,5.25,6.0,8.3,2574.9,65.0,17361.0,26.09,135.18,201.399,12.1,121.0,Neutral,,
2021-12-01,Stem,Kurunegala,92.5,145.0,1,5.25,6.0,8.3,2574.9,65.0,17361.0,26.09,135.18,201.399,12.1,121.0,Neutral,,
2021-12-01,Clove,Matale,1666.5,1461.61,1,5.25,6.0,8.3,2574.9,65.0,17361.0,26.09,135.18,201.399,12.1,121.0,Neutral,,
2021-12-01,Stem,Matale,182.0,145.0,1,5.25,6.0,8.3,2574.9,65.0,17361.0,26.09,135.18,201.399,12.1,121.0,Neutral,,
2021-12-01,Clove,Matara,1565.5,1461.61,1,5.25,6.0,8.3,2574.9,65.0,17361.0,26.09,135.18,201.399,12.1,121.0,Neutral,,
2021-12-01,Stem,Matara,112.0,145.0,1,5.25,6.0,8.3,2574.9,65.0,17361.0,26.09,135.18,201.399,12.1,121.0,Neutral,,
2021-12-01,Clove,Monaragala,1387.5,1461.61,1,5.25,6.0,8.3,2574.9,65.0,17361.0,26.09,135.18,201.399,12.1,121.0,Neutral,,
2021-12-01,Clove,Nuwaraeliya,1605.0,1461.61,1,5.25,6.0,8.3,2574.9,65.0,17361.0,26.09,135.18,201.399,12.1,121.0,Neutral,,
2021-12-01,Stem,Nuwaraeliya,161.25,145.0,1,5.25,6.0,8.3,2574.9,65.0,17361.0,26.09,135.18,201.399,12.1,121.0,Neutral,,
2021-12-01,Clove,Ratnapura,1438.75,1461.61,1,5.25,6.0,8.3,2574.9,65.0,17361.0,26.09,135.18,201.399,12.1,121.0,Neutral,,
2022-01-01,Clove,Badulla,1412.5,1557.73,1,5.8,5.7,9.0,1716.6,140.0,10224.0,25.83,116.96,201.4647,14.2,121.0,Neutral,,
2022-01-01,Clove,Colombo,1345.0,1557.73,1,5.8,5.7,9.0,1716.6,140.0,10224.0,25.83,116.96,201.4647,14.2,121.0,Neutral,,
2022-01-01,Clove,Galle,1500.0,1557.73,1,5.8,5.7,9.0,1716.6,140.0,10224.0,25.83,116.96,201.4647,14.2,121.0,Neutral,,
2022-01-01,Clove,Gampaha,1530.0,1557.73,1,5.8,5.7,9.0,1716.6,140.0,10224.0,25.83,116.96,201.4647,14.2,121.0,Neutral,,
2022-01-01,Stem,Gampaha,111.25,140.57,1,5.8,5.7,9.0,1716.6,140.0,10224.0,25.83,116.96,201.4647,14.2,121.0,Neutral,,
2022-01-01,Clove,Hambantota,1610.5,1557.73,1,5.8,5.7,9.0,1716.6,140.0,10224.0,25.83,116.96,201.4647,14.2,121.0,Neutral,,
2022-01-01,Clove,Kalutara,1160.0,1557.73,1,5.8,5.7,9.0,1716.6,140.0,10224.0,25.83,116.96,201.4647,14.2,121.0,Neutral,,
2022-01-01,Clove,Kandy,1772.0,1557.73,1,5.8,5.7,9.0,1716.6,140.0,10224.0,25.83,116.96,201.4647,14.2,121.0,Neutral,,
2022-01-01,Stem,Kandy,178.5,140.57,1,5.8,5.7,9.0,1716.6,140.0,10224.0,25.83,116.96,201.4647,14.2,121.0,Neutral,,
