Date,Grade,Region,Regional_Price,Seasonal_Impact,Temperature,Rainfall,Exchange_Rate,Inflation_Rate,Fuel_Price,Vietnam_FOB_USD,Vietnam_Harvest_Flag,Urea_Price_USD,India_Domestic_Price,National_Price,Is_Active_Region
2023-04-01,gr1,kegalle,1412.25,0,32.62633,131.7,321.4244,35.3,310,4225.882951023456,1,308.6116688221923,522.8196539922412,1409.21,1
2023-05-01,gr1,kegalle,1447.6,0,30.015581,170.7,310.1639,25.2,310,4195.197005013768,0,320.4091917539572,557.9457738954623,1414.43,1
2023-06-01,gr1,kegalle,1358.0,1,29.306334,163.3,301.2612,12.0,308,4219.009892550298,0,320.1961665769399,513.9563882603476,1332.7,1
2023-07-01,gr1,kegalle,1466.2,1,28.789774,241.59999,319.2903,6.3,306,4174.197763589132,0,318.24145595567927,512.8665373164026,1460.24,1
2023-08-01,gr1,kegalle,1899.5,1,30.938162,50.4,321.5764,4.0,341,4174.135577494982,0,324.6635837444633,545.5903733952032,1915.91,1
2023-09-01,gr1,kegalle,1966.25,0,28.059666,329.30002,322.7693,1.3,351,4189.300557788724,0,315.70755579701336,503.7519530212516,1925.25,1
2023-10-01,gr1,kegalle,1973.4,0,28.789776,413.7,324.7303,1.5,356,4172.388847785952,0,323.5561334878566,532.8108587014955,1935.31,1
2023-11-01,gr1,kegalle,1942.25,1,29.178001,611.5,328.25,3.4,329,4211.189397581945,0,334.19603004513635,525.7391170860342,1933.73,1
2023-12-01,gr1,kegalle,1950.0,1,29.305902,361.4,326.7423,4.0,358,4191.6440959841575,0,321.0435593752321,545.184664795736,1888.79,1
2024-01-01,gr1,kegalle,1886.2,1,29.997839,157.1,321.1706,6.4,363,4213.951076288517,0,326.8021610545045,527.9163956219185,1891.64,1
2024-02-01,gr1,kegalle,1829.0,1,33.199898,17.8,312.5801,5.9,363,4222.000722502667,1,310.1883446886032,515.2806002557805,1809.61,1
2024-03-01,gr1,kegalle,1737.25,1,35.37687,81.600006,305.665,0.9,363,4272.188230203663,1,316.1602872804765,531.0159514454733,1704.27,1
2024-04-01,gr1,kegalle,1493.2,0,34.476334,165.9,299.4232,1.5,333,4242.032177449436,1,327.78936503512114,540.5891496319672,1566.09,1
2024-05-01,gr1,kegalle,1533.0,0,30.328484,578.80005,299.6923,0.9,317,4097.913256578786,0,326.98828420202534,516.9657113284554,1576.39,1
2024-06-01,gr1,kegalle,1533.0,1,28.808,248.3,303.8121,1.7,317,4265.869703281716,0,324.0865281148067,528.481337230369,1576.39,1
2024-07-01,gr1,kegalle,1533.0,1,29.001064,242.3,303.7559,2.4,317,4148.86037174008,0,315.86534838876725,541.395429099677,1576.39,1
2024-08-01,gr1,kegalle,1533.0,1,28.630098,240.69998,300.6683,0.5,307,4273.827017486295,0,309.960426279185,476.4586990711429,1576.39,1
2024-09-01,gr1,kegalle,1533.0,0,29.111334,175.2,301.1505,-0.5,283,4258.041339368926,0,325.51476275239526,520.3522650386732,1576.39,1
2024-10-01,gr1,kegalle,1533.0,0,28.563969,346.09998,293.7851,-0.8,283,4251.5141727015925,0,316.3047307116664,529.2873972709315,1576.39,1
2024-11-01,gr1,kegalle,1533.0,1,28.654667,539.2,292.0092,-2.1,286,4148.004703643724,0,326.8205206571262,523.1892501360826,1576.39,1
2024-12-01,gr1,kegalle,1533.0,1,29.449451,150.8,291.6805,-1.7,286,4281.671576615055,0,306.18955396846223,519.1021393975493,1576.39,1
2025-01-01,gr1,kegalle,1533.0,1,29.304289,279.4,296.1796,-4.0,286,4206.278822673577,0,315.0687717760023,505.8042201553293,1576.39,1
2025-02-01,gr1,kegalle,1533.0,1,32.653713,57.5,296.8034,-4.2,286,4130.52137666182,1,325.47264797377966,510.96101256176246,1576.39,1
2025-03-01,gr1,kegalle,1533.0,1,32.59139,100.3,295.909,-2.6,286,4269.60011431723,1,324.7363207681145,516.0743869722413,1576.39,1
2025-04-01,gr1,kegalle,1533.0,0,31.506334,216.7,298.5312,-2.0,286,4206.261225132395,1,340.8844277286993,528.5868164560347,1576.39,1
2025-05-01,gr1,kegalle,1533.0,0,30.32687,217.20001,299.4142,-0.7,274,4307.257456388669,0,328.58451116656664,530.9663925510899,1576.39,1
2025-06-01,gr1,kegalle,1533.0,1,28.571333,306.4,299.9014,-0.6,274,4228.449153959264,0,317.97019362604345,544.9900980141232,1576.39,1
2025-07-01,gr1,kegalle,1533.0,1,28.675257,262.9,301.1217,-0.3,289,4220.950950468302,0,313.95255335461786,507.77229505222743,1576.39,1
2025-08-01,gr1,kegalle,1533.0,1,28.833323,174.29999,301.4891,1.2,289,4315.966476999085,0,311.3891208982643,527.1133789712646,1576.39,1
2025-09-01,gr1,kegalle,1533.0,0,28.984667,180.3,302.1955,1.5,283,4195.055517340443,0,309.1036696265761,535.0219890901462,1576.39,1
2025-10-01,gr1,kegalle,1533.0,0,29.762354,309.7,302.9987,2.1,277,4200.517630992169,0,310.51651995775796,500.3001374836597,1576.39,1
2025-11-01,gr1,kegalle,1533.0,1,29.440825,288.6,302.9987,2.1,277,4274.536306842498,0,316.7055221365291,491.6754588841471,1576.39,1
2020-01-01,white,kegalle,968.75,1,32.149452,11.0,181.4036,5.7,104,4149.358443983278,0,318.4147042697303,527.3529858598284,862.35,1
2020-02-01,white,kegalle,893.75,1,34.63438,9.9,181.5628,6.2,104,4138.9578175014485,1,327.42095372009305,502.40371292995894,827.45,1
2020-03-01,white,kegalle,812.5,1,35.15429,49.7,185.0567,5.4,104,4251.5499761247975,1,327.1895331066507,510.68388861763674,814.8,1
2020-04-01,white,kegalle,775.0,0,32.391335,261.19998,193.0854,5.2,104,4278.2321827907,1,316.35047270457113,505.06843306919524,767.3,1
2020-05-01,white,kegalle,775.0,0,29.852676,278.1,187.865,4.0,104,4164.897345306133,0,331.7347385748532,531.9005893167113,800.9,1
2020-06-01,white,kegalle,759.8,1,28.864666,223.0,185.9545,3.9,104,4198.674306227539,0,318.6154401601623,509.0091945080893,783.08,1
2020-07-01,white,kegalle,816.5,1,28.391386,239.4,185.8487,4.2,104,4122.466828446693,0,315.6254169967659,539.0289855411618,801.7,1
2020-08-01,white,kegalle,835.0,1,28.852676,270.6,184.8939,4.1,104,4214.849233661659,0,330.2406252581146,503.254751379006,819.84,1
2020-09-01,white,kegalle,750.0,0,27.473,408.19998,185.0317,4.0,104,4187.730594199857,0,326.3081168455478,503.2282840310554,808.15,1
2020-10-01,white,kegalle,800.0,0,28.480097,188.8,184.4379,4.0,104,4196.358554367156,0,325.13600106569714,510.0053964769674,794.0,1
2020-11-01,white,kegalle,787.5,1,29.104668,264.8,184.4379,4.1,104,4225.751763360433,0,323.6736550681618,489.6565260665664,774.8,1
2020-12-01,white,kegalle,827.0,1,28.42687,210.70001,187.1822,4.2,104,4254.4475298483685,0,324.6642998243353,518.7162364578301,801.36,1
2021-01-01,white,kegalle,818.75,1,28.744614,288.6,190.4918,3.0,104,4139.985179647211,0,329.039348410862,532.8095959040165,783.1,1
2021-02-01,white,kegalle,775.0,1,32.362644,17.4,194.0665,3.3,104,4148.780617933286,1,328.8310977714716,507.828205535206,792.25,1
2021-03-01,white,kegalle,812.0,1,32.678486,176.6,196.9825,4.1,104,4279.300840807267,1,311.53643345009124,525.2804016266734,845.88,1
2021-04-01,white,kegalle,841.3333333333334,0,31.059666,192.3,197.423,3.9,104,4171.990947990152,1,325.79633173213574,516.8948190235051,921.8,1
2021-05-01,white,kegalle,850.0,0,29.141386,457.4,199.5847,4.5,111,4204.849798249636,0,325.4673356820138,510.97682283182,944.4,1
2021-06-01,white,kegalle,1000.0,1,28.106333,232.5,199.8161,5.2,111,4171.813772359801,0,322.83287871546145,523.4092754199314,1027.9,1
2021-07-01,white,kegalle,962.5,1,28.457516,265.4,199.9778,5.7,111,4216.1359280169045,0,338.99881934895217,508.8890644102627,1036.75,1
2021-08-01,white,kegalle,966.6666666666666,1,27.77042,294.1,200.4965,6.0,111,4209.167100286918,0,314.6403655488595,556.3612384511565,1059.53,1
2021-09-01,white,kegalle,1066.6666666666667,0,28.067999,291.19998,201.9858,5.7,111,4114.343273545456,0,322.38368982734784,502.7223407882047,1122.66,1
2021-10-01,white,kegalle,1166.6666666666667,0,28.396227,419.19998,201.0899,7.6,111,4162.575673172172,0,317.5393751187005,495.8104612916239,1185.78,1
2021-11-01,white,kegalle,1170.0,1,27.418,543.2,201.8582,9.9,111,4275.117852604802,0,327.60055963689604,485.3759739311015,1244.32,1
2021-12-01,white,kegalle,1366.6666666666667,1,30.138163,86.799995,201.399,12.1,121,4225.202325775892,0,312.9159323308954,512.615855991051,1424.98,1
2022-01-01,white,kegalle,1475.0,1,31.522032,37.7,201.4647,14.2,121,4124.240446890072,0,320.76851882958766,501.0850787860644,1533.23,1
2022-02-01,white,kegalle,1547.75,1,31.850143,83.8,201.7362,15.1,176,4273.997206944501,1,318.7146248856107,556.5924040343217,1580.47,1
2022-03-01,white,kegalle,1758.25,1,32.218807,62.9,255.8081,18.7,176,4213.522841288992,1,322.6032183877122,538.0079717679013,1839.45,1
2022-04-01,white,kegalle,2166.6666666666665,0,30.586334,230.4,319.4404,29.8,289,4154.78416874478,1,303.1656180777905,544.9923781059333,2214.2,1
2022-05-01,white,kegalle,2320.75,0,28.32687,358.1,358.939,39.1,289,4218.557293668566,0,335.98647170504717,528.8261430339849,2429.95,1
2022-06-01,white,kegalle,2320.75,1,28.391333,140.6,360.2428,54.6,430,4149.59568445413,0,312.1221624809176,558.824348729275,2429.95,1
2022-07-01,white,kegalle,2399.75,1,28.654291,197.90001,360.8724,60.8,430,4177.031955022988,0,304.9702967160485,488.7701355511628,2553.2,1
2022-08-01,white,kegalle,2458.25,1,28.018806,328.2,360.9983,64.3,430,4293.839790627903,0,314.0433870595651,499.48494632719445,2616.13,1
2022-09-01,white,kegalle,2475.0,0,28.656334,115.90001,362.3826,69.8,415,4279.65933133197,0,321.94736194718774,489.0207894989305,2671.0,1
2022-10-01,white,kegalle,2558.25,0,27.791388,499.09998,363.1484,66.0,430,4124.842852344094,0,331.88913371474644,515.1463744637593,2737.7,1
2022-11-01,white,kegalle,2435.0,1,28.748,265.3,363.394,61.0,420,4198.3623364892,0,312.3727522143379,496.93335193588507,2702.04,1
2022-12-01,white,kegalle,2555.3333333333335,1,28.160742,227.6,363.1652,57.2,420,4143.547411439138,0,328.0712259663731,505.43455595186776,2721.37,1
2023-01-01,white,kegalle,2379.2,1,29.012354,92.8,362.4228,51.7,405,4173.863848974048,0,321.5519068385898,565.4289949084559,2690.48,1
2023-02-01,white,kegalle,2379.2,1,30.394787,70.8,361.9766,50.6,405,4197.152718813946,1,334.2274813609994,524.1560501470663,2690.48,1
2023-03-01,white,kegalle,2500.0,1,32.08816,110.6,329.4709,50.3,325,4283.273722223129,1,318.52219681182527,531.4748884200883,2734.6,1
2023-04-01,white,kegalle,2025.0,0,32.62633,131.7,321.4244,35.3,310,4209.241806184744,1,310.9937926535213,561.0594404900332,2284.55,1
2023-05-01,white,kegalle,2156.4,0,30.015581,170.7,310.1639,25.2,310,4163.643141208757,0,325.4711911517521,505.65967701744125,2312.32,1
2023-06-01,white,kegalle,2104.0,1,29.306334,163.3,301.2612,12.0,308,4252.657642666645,0,317.76797745365195,509.29366574864684,2146.8,1
2023-07-01,white,kegalle,2154.0,1,28.789774,241.59999,319.2903,6.3,306,4251.592226973432,0,331.40149038521264,554.2408056803579,2238.64,1
2023-08-01,white,kegalle,2370.75,1,30.938162,50.4,321.5764,4.0,341,4161.610121744794,0,318.1960831823759,557.1540468707547,2480.15,1
2023-09-01,white,kegalle,2520.5,0,28.059666,329.30002,322.7693,1.3,351,4168.130643634674,0,318.090962082727,509.3709089728157,2501.9,1
2023-10-01,white,kegalle,2579.6,0,28.789776,413.7,324.7303,1.5,356,4160.085137773077,0,316.41659847978775,538.0803510952263,2487.84,1
2023-11-01,white,kegalle,2612.25,1,29.178001,611.5,328.25,3.4,329,4241.024109059868,0,326.863184569567,544.7916801288312,2500.8,1
2023-12-01,white,kegalle,2504.0,1,29.305902,361.4,326.7423,4.0,358,4308.162736165273,0,293.9578614337287,541.6396961849988,2462.4,1
2024-01-01,white,kegalle,2526.4,1,29.997839,157.1,321.1706,6.4,363,4278.276201461717,0,308.5120596484134,503.3135390901684,2486.52,1
2024-02-01,white,kegalle,2312.5,1,33.199898,17.8,312.5801,5.9,363,4165.404596505938,1,324.18398220888685,497.71907099676014,2405.6,1
2024-03-01,white,kegalle,2416.5,1,35.37687,81.600006,305.665,0.9,363,4166.180384897037,1,324.2158661061446,543.8547033083283,2379.93,1
2024-04-01,white,kegalle,2266.8,0,34.476334,165.9,299.4232,1.5,333,4142.0817655403725,1,328.9038316351979,544.584295685941,2255.68,1
2024-05-01,white,kegalle,2383.25,0,30.328484,578.80005,299.6923,0.9,317,4234.91116568068,0,306.34044288799464,501.6735816185316,2283.35,1
2024-06-01,white,kegalle,2383.25,1,28.808,248.3,303.8121,1.7,317,4307.113517930593,0,321.60018225852787,554.0634521983608,2283.35,1
2024-07-01,white,kegalle,2383.25,1,29.001064,242.3,303.7559,2.4,317,4253.934041671565,0,310.7048913980759,505.70638646019137,2283.35,1
2024-08-01,white,kegalle,2383.25,1,28.630098,240.69998,300.6683,0.5,307,4057.572868968496,0,328.1877764375486,519.5544204163257,2283.35,1
2024-09-01,white,kegalle,2383.25,0,29.111334,175.2,301.1505,-0.5,283,4182.567393279607,0,316.6592276902006,478.48823981842935,2283.35,1
2024-10-01,white,kegalle,2383.25,0,28.563969,346.09998,293.7851,-0.8,283,4217.324423794899,0,312.16234334413605,524.2418670614835,2283.35,1
2024-11-01,white,kegalle,2383.25,1,28.654667,539.2,292.0092,-2.1,286,4210.054952335749,0,320.37937835447605,512.3436562077407,2283.35,1
2024-12-01,white,kegalle,2383.25,1,29.449451,150.8,291.6805,-1.7,286,4138.61960924315,0,316.12869350210485,512.0488446901655,2283.35,1
2025-01-01,white,kegalle,2383.25,1,29.304289,279.4,296.1796,-4.0,286,4165.592482741114,0,311.74589470021044,512.6898812602947,2283.35,1
2025-02-01,white,kegalle,2383.25,1,32.653713,57.5,296.8034,-4.2,286,4185.966246156661,1,329.2180150197725,490.46150144936195,2283.35,1
2025-03-01,white,kegalle,2383.25,1,32.59139,100.3,295.909,-2.6,286,4120.350313323416,1,316.9151721154418,504.0011898659613,2283.35,1
2025-04-01,white,kegalle,2383.25,0,31.506334,216.7,298.5312,-2.0,286,4244.746218847222,1,310.7457537394041,524.370680848219,2283.35,1
2025-05-01,white,kegalle,2383.25,0,30.32687,217.20001,299.4142,-0.7,274,4195.585897582438,0,323.8915919566793,533.4306234345811,2283.35,1
2025-06-01,white,kegalle,2383.25,1,28.571333,306.4,299.9014,-0.6,274,4241.676448080446,0,301.2344729395813,494.41938527560427,2283.35,1
2025-07-01,white,kegalle,2383.25,1,28.675257,262.9,301.1217,-0.3,289,4254.565506029713,0,334.55822322146764,560.3055022092128,2283.35,1
2025-08-01,white,kegalle,2383.25,1,28.833323,174.29999,301.4891,1.2,289,4092.355470352376,0,309.6747609647246,509.03599403666453,2283.35,1
2025-09-01,white,kegalle,2383.25,0,28.984667,180.3,302.1955,1.5,283,4254.294778291579,0,328.90247500836506,465.9121673679445,2283.35,1
2025-10-01,white,kegalle,2383.25,0,29.762354,309.7,302.9987,2.1,277,4192.795622213919,0,323.49650047299696,513.6352494451476,2283.35,1
2025-11-01,white,kegalle,2383.25,1,29.440825,288.6,302.9987,2.1,277,4072.303943254902,0,334.31366781831184,538.6486974190933,2283.35,1
2020-01-01,gr1,kurunegala,619.5,1,31.393095,11.0,181.4036,5.7,104,4278.96064077537,0,294.0895770785509,524.9861719128346,581.81,1
2020-02-01,gr1,kurunegala,545.5,1,33.205997,8.7,181.5628,6.2,104,4205.546129485493,1,334.7117032749361,549.633268049252,533.38,1
2020-03-01,gr1,kurunegala,537.5,1,35.485027,31.4,185.0567,5.4,104,4126.073900481629,1,321.3653533108274,520.8702933728694,531.11,1
2020-04-01,gr1,kurunegala,554.5,0,33.79433,232.2,193.0854,5.2,104,4140.189668795966,1,324.5588777208161,503.9136848068002,512.35,1
2020-05-01,gr1,kurunegala,543.75,0,30.609226,206.7,187.865,4.0,104,4273.894702237076,0,328.15737212539295,537.4903414826505,515.98,1
2020-06-01,gr1,kurunegala,520.6,1,29.804333,166.5,185.9545,3.9,104,4178.967733861732,0,323.0883301259896,526.0221467838348,498.81,1
2020-07-01,gr1,kurunegala,510.0,1,29.21568,177.7,185.8487,4.2,104,4239.551597352152,0,324.4460266822014,527.8759459643251,495.04,1
2020-08-01,gr1,kurunegala,563.2,1,29.68342,176.1,184.8939,4.1,104,4138.456784178302,0,304.74343685429903,552.5191783072413,546.41,1
2020-09-01,gr1,kurunegala,583.0,0,28.140999,314.3,185.0317,4.0,104,4140.434825139868,0,329.55305208570513,505.64162218504794,577.39,1
2020-10-01,gr1,kurunegala,583.0,0,29.186646,125.100006,184.4379,4.0,104,4272.6767038578655,0,338.8458630593461,501.8063316603633,562.98,1
2020-11-01,gr1,kurunegala,567.6666666666666,1,29.794334,205.5,184.4379,4.1,104,4155.807128189944,0,324.6877425607502,530.1653727934918,551.98,1
2020-12-01,gr1,kurunegala,562.8,1,28.651161,337.4,187.1822,4.2,104,4237.948461024664,0,327.36843897092433,535.1584369984724,543.59,1
2021-01-01,gr1,kurunegala,528.5,1,29.04955,169.7,190.4918,3.0,104,4307.197204466266,0,320.61679849847974,502.2151834354335,522.04,1
2021-02-01,gr1,kurunegala,493.5,1,31.420284,11.1,194.0665,3.3,104,4251.623263027557,1,313.54035820875464,535.5481470552902,511.54,1
2021-03-01,gr1,kurunegala,612.6,1,33.291485,87.5,196.9825,4.1,104,4258.158187607748,1,305.61722021682635,481.7549004916045,608.51,1
2021-04-01,gr1,kurunegala,676.6666666666666,0,31.967665,300.5,197.423,3.9,104,4175.3499532670585,1,320.24219456672756,568.2335335115685,684.43,1
2021-05-01,gr1,kurunegala,664.0,0,29.726969,469.0,199.5847,4.5,111,4189.115939838639,0,331.39878561129046,541.6538210777414,671.86,1
2021-06-01,gr1,kurunegala,705.8333333333333,1,28.882666,169.9,199.8161,5.2,111,4231.417275463214,0,329.98310898147963,528.9843744257007,751.81,1
2021-07-01,gr1,kurunegala,747.6666666666666,1,29.186646,201.0,199.9778,5.7,111,4164.0777889373785,0,313.2225502947515,543.181481299118,749.55,1
2021-08-01,gr1,kurunegala,755.6666666666666,1,28.593096,203.40001,200.4965,6.0,111,4200.62962003909,0,323.31980330569013,526.4318642267848,732.83,1
2021-09-01,gr1,kurunegala,797.6666666666666,0,28.831,234.40001,201.9858,5.7,111,4217.087798788858,0,303.8368939156341,516.2830849561451,785.26,1
2021-10-01,gr1,kurunegala,839.6666666666666,0,29.188257,373.0,201.0899,7.6,111,4231.1424966173745,0,325.1120259952498,541.4122111995837,837.68,1
2021-11-01,gr1,kurunegala,994.0,1,28.162666,394.2,201.8582,9.9,111,4232.268797479257,0,321.9460745523724,529.8241533082399,998.1,1
2021-12-01,gr1,kurunegala,1106.5,1,30.10116,56.2,201.399,12.1,121,4195.543998024361,0,318.3986720443336,477.4554515929701,1117.54,1
2022-01-01,gr1,kurunegala,1111.5,1,31.193096,21.4,201.4647,14.2,121,4165.013724600371,0,321.4679301198555,507.8699322356852,1142.21,1
2022-02-01,gr1,kurunegala,1170.0,1,31.720285,61.8,201.7362,15.1,176,4152.222977969978,1,327.08214423256555,530.3125617688792,1160.14,1
2022-03-01,gr1,kurunegala,1437.25,1,32.71084,52.699997,255.8081,18.7,176,4246.308877376582,1,324.2719436187169,512.5536189412416,1460.57,1
2022-04-01,gr1,kurunegala,1733.0,0,31.499332,230.0,319.4404,29.8,289,4237.569356168589,1,309.090335697848,509.51103727474697,1744.73,1
2022-05-01,gr1,kurunegala,1895.75,0,29.273743,224.7,358.939,39.1,289,4250.314640460722,0,324.2406104446409,540.148879463904,1845.21,1
2022-06-01,gr1,kurunegala,1895.75,1,29.347666,103.2,360.2428,54.6,430,4178.372090609019,0,304.291238479315,522.9617883959655,1843.43,1
2022-07-01,gr1,kurunegala,1845.75,1,29.814066,172.3,360.8724,60.8,430,4211.780727905429,0,310.80615408413576,501.6745179887255,1805.43,1
2022-08-01,gr1,kurunegala,1850.0,1,28.976969,219.1,360.9983,64.3,430,4174.4991800572625,0,326.2157188985605,526.7604696220342,1801.86,1
2022-09-01,gr1,kurunegala,1779.0,0,29.689333,81.0,362.3826,69.8,415,4322.287598980842,0,326.4521558595006,561.7209409907423,1767.02,1
2022-10-01,gr1,kurunegala,1879.25,0,28.764065,377.7,363.1484,66.0,430,4178.655946502629,0,313.73282775410036,489.0854042661853,1808.95,1
2022-11-01,gr1,kurunegala,1823.2,1,29.431,266.8,363.394,61.0,420,4186.555565472258,0,318.5548132928448,509.61207256347745,1745.04,1
2022-12-01,gr1,kurunegala,1550.0,1,28.456,222.7,363.1652,57.2,420,4096.330488379593,0,320.59932630266326,522.6213037243169,1640.54,1
2023-01-01,gr1,kurunegala,1586.4,1,29.007614,70.4,362.4228,51.7,405,4181.951691709046,0,302.3092409511088,537.2327224899589,1678.93,1
2023-02-01,gr1,kurunegala,1586.4,1,30.607786,86.3,361.9766,50.6,405,4284.822818414502,1,322.62561329001926,522.5235580732393,1678.93,1
2023-03-01,gr1,kurunegala,1669.25,1,32.918903,116.4,329.4709,50.3,325,4173.012015984532,1,332.0388443716882,525.0513769199325,1668.46,1
2023-04-01,gr1,kurunegala,1462.25,0,33.652664,176.7,321.4244,35.3,310,4162.230853382334,1,326.70480617241213,497.17982980494526,1409.21,1
2023-05-01,gr1,kurunegala,1463.4,0,30.925354,155.5,310.1639,25.2,310,4198.250575475152,0,314.86786433528414,523.5057355786785,1414.43,1
2023-06-01,gr1,kurunegala,1358.5,1,30.332666,102.4,301.2612,12.0,308,4254.039036277731,0,316.45959289058976,518.7163167742236,1332.7,1
2023-07-01,gr1,kurunegala,1446.8,1,29.76084,158.8,319.2903,6.3,306,4178.275188628384,0,322.30700905718686,520.9044541799997,1460.24,1
2023-08-01,gr1,kurunegala,1979.0,1,32.414066,40.2,321.5764,4.0,341,4181.858071978017,0,316.80152476745155,470.1345835933985,1915.91,1
2023-09-01,gr1,kurunegala,1916.5,0,28.949333,196.0,322.7693,1.3,351,4143.863898921885,0,324.62172666081943,526.6170260923116,1925.25,1
2023-10-01,gr1,kurunegala,1946.6,0,29.754387,381.6,324.7303,1.5,356,4124.212794250138,0,307.4959226603028,494.0156727310835,1935.31,1
2023-11-01,gr1,kurunegala,1947.75,1,29.886,565.7,328.25,3.4,329,4326.346621293681,0,330.07513689836924,503.69248743367757,1933.73,1
2023-12-01,gr1,kurunegala,1921.0,1,29.659227,279.9,326.7423,4.0,358,4159.153216450638,0,318.1087960922297,540.1426667294631,1888.79,1
2024-01-01,gr1,kurunegala,1886.8,1,30.26084,128.5,321.1706,6.4,363,4177.678319272473,0,323.19651825918976,500.28392382664344,1891.64,1
2024-02-01,gr1,kurunegala,1841.5,1,33.56634,12.3,312.5801,5.9,363,4235.417822364968,1,327.83390509282594,525.336367925908,1809.61,1
2024-03-01,gr1,kurunegala,1808.0,1,35.95277,57.5,305.665,0.9,363,4217.136267318885,1,351.0991855600536,522.9872696454238,1704.27,1
2024-04-01,gr1,kurunegala,1673.2,0,35.10433,127.2,299.4232,1.5,333,4105.522963452723,1,319.94403981170956,536.4031637351097,1566.09,1
2024-05-01,gr1,kurunegala,1537.25,0,31.078579,439.6,299.6923,0.9,317,4149.918999505254,0,314.7396515733242,544.3638942350851,1576.39,1
2024-06-01,gr1,kurunegala,1537.25,1,29.649332,130.7,303.8121,1.7,317,4165.540609095521,0,304.7764081378211,493.68368367144984,1576.39,1
2024-07-01,gr1,kurunegala,1537.25,1,29.812452,126.200005,303.7559,2.4,317,4219.961156130264,0,310.42849085104956,537.1602839060429,1576.39,1
2024-08-01,gr1,kurunegala,1537.25,1,29.597937,187.7,300.6683,0.5,307,4219.7901766718705,0,312.78262446662745,490.51735735915787,1576.39,1
2024-09-01,gr1,kurunegala,1537.25,0,30.226,121.5,301.1505,-0.5,283,4197.653971056041,0,306.7352787168892,533.2940549066622,1576.39,1
2024-10-01,gr1,kurunegala,1537.25,0,29.265678,307.7,293.7851,-0.8,283,4190.182507545751,0,315.6323576276178,502.29502627751555,1576.39,1
2024-11-01,gr1,kurunegala,1537.25,1,29.051,444.3,292.0092,-2.1,286,4168.81155196521,0,322.39404500535375,520.6942749750513,1576.39,1
2024-12-01,gr1,kurunegala,1537.25,1,29.226969,117.6,291.6805,-1.7,286,4162.286207499032,0,317.6913362615523,543.4343582943231,1576.39,1
2025-01-01,gr1,kurunegala,1537.25,1,28.87213,228.2,296.1796,-4.0,286,4145.18624565524,0,328.1320518674798,552.1756171146875,1576.39,1
2025-02-01,gr1,kurunegala,1537.25,1,32.600643,29.599998,296.8034,-4.2,286,4321.987620316963,1,318.745457399971,515.6878084286395,1576.39,1
2025-03-01,gr1,kurunegala,1537.25,1,33.310837,103.7,295.909,-2.6,286,4150.518593171483,1,310.81313488513905,483.1241283303851,1576.39,1
2025-04-01,gr1,kurunegala,1537.25,0,32.510998,202.3,298.5312,-2.0,286,4227.16490145182,1,338.7096517537178,517.3987941289276,1576.39,1
2025-05-01,gr1,kurunegala,1537.25,0,31.147936,146.8,299.4142,-0.7,274,4231.688844046605,0,305.51408585366454,557.1100662958853,1576.39,1
2025-06-01,gr1,kurunegala,1537.25,1,29.384335,182.40001,299.9014,-0.6,274,4189.820981994882,0,332.3743813468414,504.5486250248752,1576.39,1
2025-07-01,gr1,kurunegala,1537.25,1,29.773743,172.5,301.1217,-0.3,289,4227.916345626086,0,332.7487504127872,542.3366755105991,1576.39,1
2025-08-01,gr1,kurunegala,1537.25,1,30.399548,95.9,301.4891,1.2,289,4184.544176789875,0,315.5695597887152,548.9461139878362,1576.39,1
2025-09-01,gr1,kurunegala,1537.25,0,31.306,126.8,302.1955,1.5,283,4213.369615703595,0,305.9443298082136,478.44376360287606,1576.39,1
2025-10-01,gr1,kurunegala,1537.25,0,31.193096,350.2,302.9987,2.1,277,4184.738764782267,0,328.4817421266667,508.4175178072851,1576.39,1
2025-11-01,gr1,kurunegala,1537.25,1,29.647305,257.6,302.9987,2.1,277,4169.329866822953,0,323.1615595718278,503.8123835783449,1576.39,1
2020-01-01,gr1,matale,606.75,1,29.612776,10.0,181.4036,5.7,104,4193.086784941441,0,308.2988697394064,546.5786663907082,581.81,1
2020-02-01,gr1,matale,538.0,1,31.059103,11.700001,181.5628,6.2,104,4273.282438446077,1,311.151972859731,508.15288088695894,533.38,1
2020-03-01,gr1,matale,553.0,1,33.39503,29.199999,185.0567,5.4,104,4209.843061793456,1,320.3200414906577,526.8467566897924,531.11,1
2020-04-01,gr1,matale,524.5,0,32.131,184.00002,193.0854,5.2,104,4216.563171570178,1,335.01333651955485,523.9004996805626,512.35,1
2020-05-01,gr1,matale,514.75,0,28.980516,250.40001,187.865,4.0,104,4185.049632476706,0,340.5620712994032,514.3024901326066,515.98,1
2020-06-01,gr1,matale,501.2,1,28.044334,148.3,185.9545,3.9,104,4214.806013853229,0,313.4864310620817,519.3712165925044,498.81,1
2020-07-01,gr1,matale,511.25,1,27.549871,172.1,185.8487,4.2,104,4215.077367116681,0,314.19476550195276,513.5751446776418,495.04,1
2020-08-01,gr1,matale,546.6,1,27.75471,187.6,184.8939,4.1,104,4154.028788288309,0,316.003638143854,551.2577753701639,546.41,1
2020-09-01,gr1,matale,575.0,0,26.609335,297.5,185.0317,4.0,104,4211.61268485805,0,311.8180111657769,536.6666782356061,577.39,1
